Package name,Reviewer name,Review,Rating
com.bodybuilding.rise,Kiran Raj (Kiran),Subscription fee got debited even after cancelling the trail within 7 days! No option for refund too. Plz don't subscribe to this app,1
com.bodybuilding.rise,Gregory Jennings,"Good selection of work outs for all situations (full gym, home gym, no gym, etc) decent subscription price too.",4
com.bodybuilding.rise,Jason Smiley,It won't load any of my workouts or anything the dashboard is gone and it acts like I haven't subscribed to the app. Idk whats going on but this would be great if it will be fixed.!!!,1
com.bodybuilding.rise,Leilani de Lange,"Not working! I paid a year in advance for the app and now it's not working... each time a click on a program it asks me to pay, even though I already have, and find6it extremely difficult to get support to fix this! Paying for something I dont have.",1
com.bodybuilding.rise,V. Arul Rosario Vinod Row,I tried for 7 days trial after which will be converted to monthly subscription later decided to go for annual..however subscription status shows expired and am also charged rs 620..can you make the subscription status active suggest ways to upgrade to annual,5
com.bodybuilding.rise,Kazzmir Mccowan,They have a plan for everything and in 197 days i will have the body of baki,5
com.bodybuilding.rise,Ali Clemenson,Love this app but the video stops a few times during my workout. Frustrating.,3
com.bodybuilding.rise,ian stanley,Good app,5
com.bodybuilding.rise,Crystal Koontz,Loved it unto today. App will not open,2
com.bodybuilding.rise,Alberto Ramos,Great app has plenty of workouts and nutrition plans,5
com.bodybuilding.rise,Joe Delgado,Great guide. Keeps you on track!,4
com.bodybuilding.rise,Leanne Viduka,"Worth every penny, A+++++",5
com.bodybuilding.rise,Haitham Kukhun,"I used to have a monthly subscription, when I upgraded to an annual subscription they kept charging me for the monthly one too, I emailed the support team, who reimbursed me for the extra months they charged but I ended up not being able to access my plans or any services on the app, although I had 10 months left in my subscription, sevral emails and this is still not resolved. I can't access the app or website at all. Disappointed.",1
com.bodybuilding.rise,Juan Dias,Great workouts easy to use app and full video directions on every exercise,5
com.bodybuilding.rise,Yavor Tomov,"I paid for an annual subscription (TWICE!!! - once in April and once this month) and it still doesn't give me access to the workout plans, and is asking for even more money. Very unhappy 🙁",1
com.bodybuilding.rise,C Clark,I like the app for being able to track my lifts and having the multiple programs. My main issue is not being able to see history of lift on warmup sets and when there are supersets.,4
com.bodybuilding.rise,Jake S,Great trainer app,5
com.bodybuilding.rise,Παράσχος Οικονόμου,"I paid but couldn't log in, e-mailed customer service and no reply",1
com.bodybuilding.rise,Chad Wika,"Good so far, easy to understand plans.",4
com.bodybuilding.rise,Ben Kramer,Great program for sure. Be great if the timers were audible in the background.,4
com.bodybuilding.rise,DR. NIRUPAM SINHA,The best experience. It feels like I am achieving my dream goal,5
com.bodybuilding.rise,Paul Audette,Good so far,4
com.bodybuilding.rise,Eladio Banks,Best workout app tool to date,4
com.bodybuilding.rise,Stolen Studio,Been using for well over a year now and enjoy it's tracking efforts.,5
com.bodybuilding.rise,Jeremy Deibert,"The workouts are pretty good, I've been working out for 12 years and the workouts break me off pretty good.",5
com.bodybuilding.rise,M,"Pretty great app, really helping me get in shape fast!",4
com.bodybuilding.rise,Tim Hudson,Really helps keep me in the habit,5
com.bodybuilding.rise,Rodney Mullins,When I feel like Im getting into a funk working out in the gym I'll go to this app and do a program. Maximum muscle has been my favorite workout. I always feel.sore yhe nect day and feel like I got everything broken down. I work out solo a lot so having a program helps me in a lot of ways.,5
com.bodybuilding.rise,Madison Thorley,Easy to use and so informative! My favorite app,5
com.bodybuilding.rise,Share Express,thank you a lot amazing workout,5
com.bodybuilding.rise,Julian Rosas,Very useful,5
com.bodybuilding.rise,C H,"It took me years to pay for it since years ago BB offered all programs for free. Finally I decided to join, great app for people like me that need tracking and plans for motivation. I have not find a way to add extra exercises in one day routine for that reason not 5 stars.",4
com.bodybuilding.rise,Radoslaw Chomik,I live it. Tones of workouts for each level and personal requirements.,5
com.bodybuilding.rise,Sam Connolly,Love the content of the app I've had great results over the past year. The app itself isn't great always logs you out and it would be good to be able to view saved workouts without internet connection Edit: this has been fixed now and they've updated the layout/font on the programmes which has been a great update 👍,5
com.bodybuilding.rise,Ehab Salah Designer,Excellent 👌❤️,5
com.bodybuilding.rise,Haseeb Gaming,Please support the offline viewing,3
com.bodybuilding.rise,Kat Ruth,Easy app for tracking weight over time and progress with specific machines and exercises,5
com.bodybuilding.rise,Simeon Arends,"Loving it, just does not always give instructions like the video does, for instance video will say perform double drop set or isometric but instructions dont include that. I think a different way of indicating dropsets should be implemented perhaps?",4
com.bodybuilding.rise,Nicky Khanwani,Right Guidance and Work out Plans,5
com.bodybuilding.rise,Joe Martin,It's a nice way to track your progress with lots of workout programs. One downside is not being able to enter your own exercises to track. Hopefully they'll add this soon.,3
com.bodybuilding.rise,marc joseph,Great structured workouts,5
com.bodybuilding.rise,Shane Light,Good,5
com.bodybuilding.rise,Blake Tremblay,Deadly,4
com.bodybuilding.rise,ANAS ALI,Excellent,5
com.bodybuilding.rise,Unseen,Amazing,5
com.bodybuilding.rise,James Yang,It helps alot. Well organized 👌 👏,5
com.bodybuilding.rise,Erin Armstrong,Love this app!,5
com.bodybuilding.rise,Dusty Hensley,"I would like to see more variety such as MMA, Crossfit, OCR stuff. Overall a very good app. It's worth the money. Plenty of lifting programs.",4
com.bodybuilding.rise,Toni Gordon,Really exceptional app... I love the tracking system and the instructions! Such a good tool. Not bad for $7.95 a month!!,5
com.bodybuilding.rise,Lee Edwardson,Great app,5
com.bodybuilding.rise,Leigh Slater,Your a rip off,1
com.bodybuilding.rise,Kevin Nickey,Love it so far! Crazy to actually see results. I use to go to the gym and do my normal routines without seeing any results.,5
com.bodybuilding.rise,lewis garrod,Was a great app can no longer log in since the update. Paying for an app I can't use! Needs sorting ASAP,1
com.bodybuilding.rise,Maria,"I only used the app once and today coming back for my next workout, it won't let me sign in. Already uninstalled and reinstalled, restarted my phone etc.",1
com.bodybuilding.rise,Scott Manandik,Have been using this app for 1 yrs now and seen a lot of progress during these 12 months...,5
com.bodybuilding.rise,Kristie Scarle,"Great choices in programs for beginners to advanced, plus tons of nutritional advice for muscle gain and fat loss.",5
com.bodybuilding.rise,Tracy Macgranachan,I don't train with a partner...this keeps me accountable,5
com.bodybuilding.rise,Ricky Dunlap,Love the app. The only thing I can't figure out is how to get my created workouts on the web page to go to the ap so I can track results and workout.,4
com.bodybuilding.rise,Kavi Oblitus-anima,Very useful for tracking workouts if a bit simplistic. Shows you how much you lifted in a session which can be a huge ego boost after a hard workout,5
com.bodybuilding.rise,Irfan Kardi,Jim stoppani has got most scientific exercises. Thanks Jim it's working 4 me.,4
com.bodybuilding.rise,timdbz,"Helps mentoring find any workout I need no matter the body part ,cardio, weights love app",4
com.bodybuilding.rise,محمد ظافر,Great app ..I got Great results 💪,5
com.bodybuilding.rise,Yash Sawant,I cannot subscribe to a plan. It gets irritating trying again and again.,1
com.bodybuilding.rise,Karla Black,It's amazing I love the varieties no matter your fitness level you can use it,5
com.bodybuilding.rise,Yasith Fernando,"Just when I hit the gym and open the app to get the workout, the app goes offline! And doesn't come back online for a few hours. Waste of money.",1
com.bodybuilding.rise,Jerine Sebastian,The array of workouts is unmatched,5
com.bodybuilding.rise,Sandra Tardif,I usually workout in the gym. Really good moves that give results! Highly recommend,5
com.bodybuilding.rise,Evan Shortman,"Needed to pay for a subscription but it has been extremely helpful in planning and guiding my workouts, leaving my mind free to focus on my work, cannot recommend more for someone just starting at the gym",5
com.bodybuilding.rise,Terrence Johnson,Great app. Super easy to stay focused and on task due to the option to track your workout.,5
com.bodybuilding.rise,Jeri Edwards,"The customer support is amazing, and that alone earns 5 stars. There are some flaws in the app itself, but overall this is my go to fitness app. Wishes for the app: to be able to review previously recorded weight history in supersets and triple sets like you can in single set settings. They are aware this would be helpful, but haven't been able to fix it in almost a year. Also wish you could create your own schedule to follow using the single workouts at times.",4
com.bodybuilding.rise,Kyle K,This app is well worth the minimal subscription and is all you need to meet goals.,5
com.bodybuilding.rise,R Frazier,Great app,5
com.bodybuilding.rise,Alexandra Porobic,Overall has an excellent selection of workouts for any equipment available and any difficulty level.,5
com.bodybuilding.rise,Jerron Green,"Really good, history for exercises on supersets doesn't show up, would be nice if they can fix this.",5
com.bodybuilding.rise,Elizabeth Conner,Excellent awesome! Get subscription!,5
com.bodybuilding.rise,Ananas,Don't want to create an account just to look at the different exercises,1
com.bodybuilding.rise,Matthew Terry,A lot better than it was 5 years ago. Worth the cost. Easy to jump in and use.,5
com.bodybuilding.rise,Tanya E,"This is the only fitness app that motivates me to get to the gym at 5am, knowing I don't have to put together a plan. Pick a workout routine based on goals equipment and time allowance and start tracking. On some rest days I just choose a muscle area I want to focus on, equipment and amount of time I have to spend and I have a one time workout routine. Been using this for about a year now and without it I wouldn't be getting up still excited to crush goals! Good luck fitfam!",5
com.bodybuilding.rise,Amanda Schmitt,Great,5
com.bodybuilding.rise,Lucas Trestka,"Great app for tracking. The only criticism I have is with the rest timers, which automatically turn off and go away if you go back to your previous set to make a change. I think a manual trigger to end the timer, or the ability to restart it would be nice.",4
com.bodybuilding.rise,LakeciaA MacLak,Great workouts and easy to follow with how to videos. Also simple way to track progress.,5
com.bodybuilding.rise,Sean Monks,The app is great and well worth the money. For the price of 1 month gym membership you have access to so many programs that make it easy to find a routine for you,5
com.bodybuilding.rise,John Smithhart JR,Awesome,5
com.bodybuilding.rise,Abdulrahman Mahgoub,What the hell happened? Service is down all of a sudden?,1
com.bodybuilding.rise,Jared Gross,New user and lifter friendly!,5
com.bodybuilding.rise,Justin Obbink,Its not loading,1
com.bodybuilding.rise,Stevensingh95,I am going to change my review. I got some extra money recently from going to a wedding. With the home gym I built in my garage I decided to buy a subscription. It was the best 50$ I spend. I did my first workout today. And it was much easier than spending it in a actual gym. I hope to do my 6 week transformation with this service. 💪,5
com.bodybuilding.rise,Beast mode engaged Markee,Fantastic best fitness app on the market . Powerlifting to cross fit to body building there is definitely a program here that meets your goals,5
com.bodybuilding.rise,Kim Gardner,Too expensive,1
com.bodybuilding.rise,Ashton LePage,Hannah Eden is the best. Very thankful for the app,5
com.bodybuilding.rise,Antonio Cruz,Great,5
com.bodybuilding.rise,Maria Elena,"Offer literally NOTHING, unless you pay first. Everything is behind a pay wall. Classic BodySpace was 100000 times better, they killed it, and release his trash. Don't bother. Go Google some programs for free and track on your own!!✌🏻",1
com.bodybuilding.rise,maruti revankar,Worse...There is nothing in app untill you pay... U better keep this app in paid rather than manipulation,1
com.bodybuilding.rise,lance doore,Loving it so far,5
com.bodybuilding.rise,بدر العنزي,يستحق اكثر من 5 نجوم,5
com.bodybuilding.rise,Cameron Trotter,Awesome,5
com.bodybuilding.rise,Heather Burmingham,"This format is much improved over the Bodyspace workout tracker. I gave 4 stars because I have not used it long enough to see if it tracks PRs, etc. So far I am not seeing this option, but hopefully it comes up with my second week.",4
com.bodybuilding.rise,Shahrukh Munir,Bought it. No regrets,5
com.bodybuilding.rise,Michael Leslie,"So close to being great. There are a few missing features that keep this app from being great: - Past history only sometimes shows up - No way to look up past history outside of workout - Occasionally the work out doesn't save at all That said, I'm keeping my subscription for now.",3
com.bodybuilding.rise,Max Perkins,Programs are good but this app performance isn't the best. Videos buffer about 10 min at a time which requires me to restart after the lag out. Tried it on data and wifi and on different phone and still present. Do not have this issue on computer from the web. Really interrupts the user experience.,2
com.bodybuilding.rise,Connor Davidson,I've tried many fitness workout/recording apps. This is the one to use 10/10.,5
com.bodybuilding.rise,Lucas McWhorter,Great app.,5
com.bodybuilding.rise,Neil Aimer,Easy and very descriptive to use,5
com.bodybuilding.rise,Jaime Perez,"Everything an ameture and, or expert could ask for in fitness workouts to help maximize the quality of life you live.",5
com.bodybuilding.rise,jorge calvario,Awsome!!!,5
com.bodybuilding.rise,Andre Luis Pereira,Works only through WiFi,2
com.bodybuilding.rise,Marcus Bowling,Sucks that once this service used to be free but having it at hands of fingers tips is a plus I guess,3
com.bodybuilding.rise,Ken “Skip” Skippergosh,Great workout plans.,5
com.bodybuilding.rise,Erika Gould,"Nice that it has a lot of plans. Plus the savings through BodySpace. I don't like that I can't build my own workout plan or even swap exercises when I'm following a plan. BodySpace app has that, so I use that when I need to. But this one being paid for, should offer what BodySpace app has plus more. Will get 5 stars when those are worked in.",3
com.bodybuilding.rise,Micah Sleeper,Just all around terrible work out app. The way it tracks exercises involves way to much clicking rather than timed. Constantly have to look at next exercise. Way to much going on. Need to simplify...,1
com.bodybuilding.rise,Victor Unpingco,"Great workout, mixes cardio and resistance training perfectly.",5
com.bodybuilding.rise,Austin Bonderer,"I followed a program for several weeks, and towards the end several exercises were totally blank. I reported the issue to the specific day and program, but they never fixed it.",3
com.bodybuilding.rise,Ghazi Ahmad,Excellent app,5
com.bodybuilding.rise,Jeff DiJerome,"Horrible, they took my money for a 1 year subscription and then deactivated my account after the first week. To make things worse, no customer service. I've sent multiple emails with no reply. Do not give them your CC info, they'll take your money and leave you with nothing but an app that asks for more of your money. Total scam!",1
com.bodybuilding.rise,Oliver Birks,"Great app loads of information and links to pc, had loads of apps in the past and this beats them all by far",5
com.bodybuilding.rise,Aman Agarwal,Awsome,5
com.bodybuilding.rise,Allan Bal,Amazing workout programs,5
com.bodybuilding.rise,Mohammed Osman,"Great app for workout schedule, all kinds of explanations and meal plans.",5
com.bodybuilding.rise,Jonathan Nathan,"So far so good. Still in the trial period and have read some nightmare reviews, so just waiting for that guy Murphy to turn up when the trial is over.",4
com.bodybuilding.rise,Sander R,"Nice workout schedules. Pretty complete with food info and exercise videos. The app looks nice too, however I spend way too much time browsing because the navigation in the app is very counter intuitive. 5 stars if the UX is improved.",4
com.bodybuilding.rise,Richard Howsmom,This app has it all covered.,5
com.bodybuilding.rise,Blake Pugh,Excellent workouts. Its not just one dimensional. Men and women are welcome. But absolutely loving how it added new exercises to my arsenal and videos to show me how.,5
com.bodybuilding.rise,camilo calvete,Best app ever really nice workouts,5
com.bodybuilding.rise,Constantine Koby,Great app. If you will add exercise history in SUPERSET exercises I'll change it to 5 star. Need to go out from workout to check history for exercises which are part of superset. Other than that I love this app.,4
com.bodybuilding.rise,Shonda Dean,Not like BodySpace which I like better.,3
com.bodybuilding.rise,David Lloyd,"I enjoy this app and use it regularly, but I think it'd be even better if workouts can be favorited/ saved for later on a list so that they can be accessed easier and done whenever",5
com.bodybuilding.rise,Sara A,I have tried contacting you but no answer. The amount of annual subscription was deducted TWICE from me. Kindly contact me ASAP and fix it.,1
com.bodybuilding.rise,Rob,Change way to much from old app,1
com.bodybuilding.rise,Michael Onystok,I used BodySpace for 10 years. This is a great improvement for the professional workout plans.,5
com.bodybuilding.rise,Patrick Conwell,Excellent app. The workouts and information available are all the best of any workout app I've used. There are two UI additions you need. 1) Night mode (an hour workout with the white screen on drains at least 30% of my battery) 2) Simple but huge. Add a bell sound when the rest timer ends. I like to zone in-between sets and without this bell I have to keep my screen on and stare at the phone to know when to begin the next set. I'll turn this to 5 star as soon as you have this.,4
com.bodybuilding.rise,zabeh hakimzada,ZAEBH,5
com.bodybuilding.rise,Uvashen Ramlall,Would do for the intermediate trainer. Has quite a few different training regimes and the logging helps to keep you disciplined. I'm not quite sure if it's worth the penny though as you can get these from a qualified Personal Trainer at a lower cost.,2
com.bodybuilding.rise,Bryan B.,Built in timers are nice. But how it tracks prior exercise history is poor and not user friendly. A note feature is super nice yet how to access them easily? App needs a lot of work on interface / ease of use,3
com.bodybuilding.rise,Oliver Dumpit,Great app. How do I turn on beep sound after time?,5
com.bodybuilding.rise,joe rasmussen,Super fantastic.,5
com.bodybuilding.rise,James Milsom,"Only issue, unless I'm missing something, is that I can't see notes for an exercise from a previous workout.",4
com.bodybuilding.rise,K-dog,Love the deatailed tracking options on workouts!,5
com.bodybuilding.rise,Aatz Adamz,no more going to the gym clueless of what i should do lol,5
com.bodybuilding.rise,Ian Daugherty,The membership is worth it,5
com.bodybuilding.rise,Daniel Bachmann,"Good but no customization or own workout plans, which gets me to cancel. One star less as stuck with static plans...",4
com.bodybuilding.rise,Anthony Davis,Awesome easy system to track progress with a multitude of fitness workout needs. Extremely thorough explanations for everything. Keep it up dev and crew. Its very well done.,5
com.bodybuilding.rise,Jae Marie Fry,I just started 75 Hard and using this app for the first time. Love the workout and how easy it is to follow and track!!,5
com.bodybuilding.rise,Giovanni Vargas,Great way to keep tabs on what you've done and you aren't just paying for one plan. It's such a huge variety you can pick from to hone in on what you are looking for.,5
com.bodybuilding.rise,Tim Pullyblank,Love it!,5
com.bodybuilding.rise,Sean Mallery,Want an app that signs you out in the gym? This is the one. Won't let you log back in mid workout. Yeah!,1
com.bodybuilding.rise,mynameisadam665,"Hilariously bad. Needed a workout program that focused solely on dumb bells and found a pretty good looking one. The app wouldn't let me log my reps or weights, just said to do the exercises for 20 seconds each... What?? No weight auto incrementing, no workout history, no progress graphs. And the cherry on top was that the only dumb bell program I could find asked for things like kettle bells and barbells later on. Not even any option to replace workouts. Super disappointing app.",1
com.bodybuilding.rise,Planet Tafera,Greatest plan,5
com.bodybuilding.rise,Madisen Hastings,Love this app--it has helped teach me the science of muscle gain/weight loss and stay accountable.,5
com.bodybuilding.rise,Christine Hoori,I love the video's to describe the exercise and love knowing what to do instead of just making up my own plan and best of all being able to keep trake of reps and weights to refer back to.,5
com.bodybuilding.rise,Eduardo E.,Great!!,5
com.bodybuilding.rise,Simon Aubin,"I'd like someone from this company who's worked there 10 yrs to reach out to me and explain the price tag on your membership, as someone who's been using your site that long I remember days of getting workout plans, the same one im currently using for free and we got new ones like every 3 months, I haven't noticed anything worth while to add to my routine for the year I've been now paying $100, covids over give me real plans not at home stuff or I'm not renewing, apps easy to maneuver",3
com.bodybuilding.rise,Jonathan Larsen,this will make you tone in a better way if you have the right workout and eat the right foods. have a good work out and be safe.,5
com.bodybuilding.rise,F Hamilton,Horrible experience. Was 4 weeks into my program when app stated I did not purchase the program I was using and then wipped out all my progress.,1
com.bodybuilding.rise,Cameron Woods,"Great app, yes you have to pay but it's worth it",4
com.bodybuilding.rise,Deborah Matthews,"Starting to think this app is a piece of junk. Can't add a photo to my workout without the app closing, it closes on its own while tracking a workout.",3
com.bodybuilding.rise,Scott Cornett,"An okay app. Using workout programs such as Jim Stoppani's Shortcut to Size, certain exercises don't allow to add notes, keep history or add additional sets. This makes it difficult when performing Rest-Pause sets or drop sets and recalling what you did the previous workout. For workout logs, strong is where it's at, but giving this a shot to switch things up.",3
com.bodybuilding.rise,P Wynter,"Unable to sign into the app after signing up for the 7 day trial. Keep getting an error message stating I am not connected to network but I am clearly on the network as I was able to sign up and delete and re-download app. I even tried creating a new account, I tried clearing cache, cookies and browsing history, done everything I could think of.",1
com.bodybuilding.rise,Sylvain Durst,"Signed up for the trial because I was looking for a way to create my own/custom workouts by adding exercises from a list that I could filter by available equipment and muscle group... didn't find a way to do this... Also started a couple of plans as well as tracking a few exercises, just to try out the app and see what it can do, but I can't find a way to delete them from my workout or exercise history... - what am I missing?",3
com.bodybuilding.rise,Crystal Silva,Enjoy the free trial so much my husband and I have continued to use the app. Keeps us on track and teaching us new workouts we haven't done before.,4
com.bodybuilding.rise,K,"I wish there was an option for alternative exercises. The gym I go to does not have many machines, so I wish there was a feature that allows me to change an exact exercise (for example: that uses a machine) for an alternative exercise that uses body weight or dumbells to achieve the same goal exercising the same muscle. Otherwise, great app.",4
com.bodybuilding.rise,Gideon Cole,"Super nice, super helpful.",5
com.bodybuilding.rise,Sean Browne,Bodyfit do an amazing job with explaining fitness,5
com.bodybuilding.rise,Mitul Saini,The workouts are really effective. Makes you realize that you worked hard. Just one feedback. The diets are more as per the western countries. It would be useful for someone like me who is from india to have diets that can be adjusted to our common eating habits. Apart from that I love the workouts specially from Kris.,5
com.bodybuilding.rise,Chrissy MacNeil,👌,5
com.bodybuilding.rise,Jev Genie,"Best workout plans, I've found so far. Very good introduction and examples of exercises.",5
com.bodybuilding.rise,Brian Wolfenbarger,"A little frustrating that the only way to use the app is through a subscription, and given all of the negative functionality reviews, I'm not willing to gamble on the app not working. I guess I'll stick to the browser version and my Men's Health Magazine subscription. 🤷‍♂️",1
com.bodybuilding.rise,Joseph toney,"App doesn't always open on note 20 even after deleting app, or clearing cache.",1
com.bodybuilding.rise,Roger Larew,Love it!!!,5
com.bodybuilding.rise,PerfectGidji,"Worth the monthly subscription. The app is easy to use, multiple applications and great content. Highly recommend.",5
com.bodybuilding.rise,Rick Phillips,By far the best selection of workouts that also give you great detail if there are exercises that you haven't done before.,5
com.bodybuilding.rise,petrilloja,You have to pay for the plans??,1
com.bodybuilding.rise,Mohamed Aljaqbeer,"The app is good but it needs slot of work and enhancement, few bugs here and there and small features if would have been added the app would be way much better, thanks",2
com.bodybuilding.rise,Lance Abla,Cheaper than a real coach until I get out of the covid hole.,5
com.bodybuilding.rise,Paul Naud,Being able to track your workout per exercise is great.,5
com.bodybuilding.rise,Sophia Fox,"I love this app, especially Hannah Eden's workouts. Extremely motivational!",5
com.bodybuilding.rise,myspecv channel,"This app is awesome. I really like how it has workout plans and how it helps you keep track of your workout progress. Super easy to use, no issue",5
com.bodybuilding.rise,Victor Solis,I'll get back once I'm in it more so far it's been helpful......,4
com.bodybuilding.rise,Marcus Fountain,Exceptional,5
com.bodybuilding.rise,Bennett Short,Great app to track progress. Only Once or twice confusing to new users. Hope to see streamlined and updated versions in the future.,5
com.bodybuilding.rise,Ape Together Strong,"One of the best mobile/online resources for a fitness journey. Worth the paid membership. Tracking is made easy, videos for each exercise, and workout plans avaliable for any level. APE STRONG TOGETHER!!",5
com.bodybuilding.rise,Travis Wright,Excellent app. Best for the solo gym body. Really tailored my workouts and have been seeing excellent gains. No more decision fatigue!,5
com.bodybuilding.rise,Errol Stewart,This app worked perfectly for the program I chose... there were lots of different rest periods and the app tracked them perfectly...,5
com.bodybuilding.rise,Jennifer Franklin,Love it. It makes tracking my workout easy❤,5
com.bodybuilding.rise,Brennan Fedorko,Great app! Plenty of programa to find what you're looking for in your workouts. Organized. It makes tracking super easy. And having the videos for tutorials is fantastic!,5
com.bodybuilding.rise,Damon Gleason,"Can no longer save workouts. Gives error and says it will save local copy, it never saves a copy locally.",2
com.bodybuilding.rise,Skitzo Lucky,Would like to see a macro counter and more accessible diet information the plans on here are old but some of them are full of useful info thats just not available on the app,3
com.bodybuilding.rise,Cole Hamilton,Great app to find plans and track workouts,5
com.bodybuilding.rise,A Google user,Only good when it works. Such a temperamental app. Very hard to login. Prob going to cancel at this stage which is a shame because the programmes are good.,1
com.bodybuilding.rise,Corey Weaver,It has definitely simplified things for me. As far as keeping track and setting timers. I can strictly focus on my workouts.,5
com.bodybuilding.rise,misspandesal,"I had gympass and NEOU, but bodyfit was what I needed. I have home gym equipment and this app was the easiest to navigate, track my workouts, and search. Initially I wanted to have BODY BEAST on my phone, but tried this one for the variety and I'm so glad I did. I wish BODYFIT had a way to track each exercise while the video is playing, possibly like a small caption on the bottom that we can click quickly to mark complete. I don't like having to jump from screen to screen just to get somewhere.",5
com.bodybuilding.rise,Danny Ventura,"Very easy to use, very informative. Highly recommend",5
com.bodybuilding.rise,D C,"Really enjoying the app so far, I'm just hoping for a way for it to show progress almost like an excel. I want to be able to compare the week before to current week's progress without having to go all the way back. Great so far though.",4
com.bodybuilding.rise,Adam TGV,"I joined this app the first time i have been charged more than 40£ just for 3 months (when i came to use it after the first lockdown they ask me to pay again ! ) , i had to pay the second time but i have been surprised the charged me double (more than £80 ) again i used it for less than the months and i stopped cos of the second lockdown , when i came to log in again the asked me to pay again as my membership is expired !! When i emailed them and explained to them what happened they didnt answer",1
com.bodybuilding.rise,Jessica Thomas,"You can't create your own plan and every plan they recommend you have to pay a subscription for. You can't track a workout from scratch, you have to select a plan.",1
com.bodybuilding.rise,Samuel Culpepper,"Hey, how about you guys update your bodyspace app? Thanks",5
com.bodybuilding.rise,Hal O'Ween,"Easy to follow exercises, good demo videos. Great selection of workout programmes for all levels of fitness",5
com.bodybuilding.rise,Daniel McCloud,Easy to follow guides with versatility that get results. What's not to like.,5
com.bodybuilding.rise,Johnathan,Great app!,5
com.bodybuilding.rise,Sophia Malnight-Alvarez,The best workout app I found so far!😍 Amazing range and really there for all levels when I found most of the other apps were made more for beginners,5
com.bodybuilding.rise,Thomas Edward Langley,Just got my chunky self back to the gym and this is the best app to help you out,5
com.bodybuilding.rise,keagan boshoff,Amazing app. Worth the fee 10x over.,5
com.bodybuilding.rise,Shannon Hamilton,This app is ALL THAT and more. Highly recommend,5
com.bodybuilding.rise,Myles Hicks,"Is a solid app. Wish there was a few bug fixes, and maybe a better way to find workouts to better fit what your needing. Outside of that has alot to offer!",4
com.bodybuilding.rise,Kendra Cobbins,Love it!!!,5
com.bodybuilding.rise,Jose Moreno,Gets right to the point! 💪🏋️‍♂️,5
com.bodybuilding.rise,A Google user,Helps me stay accountable and on track,5
com.bodybuilding.rise,Falusn Bland,Great app takes all the guess work out of the plan!,5
com.bodybuilding.rise,Evan,Have to pay a fortune to do literally anything in the app,1
com.bodybuilding.rise,Katrina Chat,Really good home based or minimal equipment workouts,5
com.bodybuilding.rise,Aditya Bhutra,"Superb app. A must for all trainers, athletes, sportspersons, in short every person because workouts in the app gives a very good support. Must include -> voice operation ASAP. Others-> Need function to add diet for more better understanding of training instead of bodyspace app or have link to that app when update diet here. Update-> After using for almost 1y. Suggest to add alarm when the timmer is reached even when app is on display.",5
com.bodybuilding.rise,Mike Jones,"Handy training app, easy to use and fair price for what you get. If you want to get into shape and don't want to pay a PT, use this. 4 star review because it doesn't link to its sister app body space.",4
com.bodybuilding.rise,Love Preet,Good,4
com.bodybuilding.rise,Nathan Alexander,Good,5
com.bodybuilding.rise,Omar De Jesus,Excellent,5
com.bodybuilding.rise,Gloria Craig,"This is great, built-in timers with rest periods! Only missing a beep or something when the timer goes off. So far I really like it!",4
com.bodybuilding.rise,Bee Atman,"Phenomenal. Absolutely phenomenal, highly recommend Shortcut to Size.",5
com.bodybuilding.rise,Joseph Reap,I have used a bodyfit app before and had great results. So here for another round of it to get me back to where I need to be since having a major surgery. Doesn't matter what your fitness level is or was. This app goes off what you can do. Put in the effort and get after it,5
com.bodybuilding.rise,Matthew Brown,Love this and great building tool,5
com.bodybuilding.rise,Carlos Vargas,It was great when it was working but it doesn't let me sign in anymore. Paid for an entire year and can't even use it.,1
com.bodybuilding.rise,Josh Hanson,Best workout app I've used so far with the awesome built in programs!,5
com.bodybuilding.rise,Alfreda Otieno,Loving it,5
com.bodybuilding.rise,Candice Lesnau,The workout is amazing. Im doing with my 15yr old and we have to keep the volume in mute because of the language. But overall it kicks butt,5
com.bodybuilding.rise,Anthony Rumbo,"The flow of workout is very good and organized. Just one thing, have the complete button at the bottom of the workout, not in front of the workout. I found myself ""fat thumbing"" the complete bottom and having to cycle back through from the beginning.",4
com.bodybuilding.rise,Nicki C,"Lots of workout options. Instructions for every exercise that include stance, breathing, safety and modifications.",5
com.bodybuilding.rise,Michael Libman,"App is not working, can't pass the load up screen",1
com.bodybuilding.rise,Richard Cleaver,Decent app that keeps you on track with your workout plan.,5
com.bodybuilding.rise,Meigan Neverson,It tends to glitch from time to time. But love the workouts overall,4
com.bodybuilding.rise,Josh M.,When did this app require payments for free workout plans? Downloaded after a few years on hiatus.,3
com.bodybuilding.rise,mickey mcconnell,I love this app!!! They have plenty of workout videos designed to help lose weight and put on muscle,5
com.bodybuilding.rise,Athlete Exegete,Takes out the guesswork.,5
com.bodybuilding.rise,Lanor Bessur,Damn... Was hoping this was free.,1
com.bodybuilding.rise,Hank Duo,A lot of great workout programs. I do like the tracking. Wish it integrated with smart watch so that it can keep track of stats.,4
com.bodybuilding.rise,lindsay anderson,Exactly what I needed to track and organize everything in one place!! Love it!,5
com.bodybuilding.rise,Linda Loo,Should be able to switch exercises in a plan if you have injuries and add.,4
com.bodybuilding.rise,E Fergusson,I used to LOVE this app! Coming back to It I will not subscribe because I can not see the structure of the plans without paying a subscription so idk if it's worth the money or not.,3
